-2.283236114114371773e+00,-5.209581010970662618e+00,-7.105776900887201819e+00,-8.168988467926606489e+00,-8.499075238779077779e+00,-7.611283888180057744e+00,-7.323324773782528219e+00,-7.675265243823585770e+00,-7.707101389122477109e+00,-6.480467178901652581e+00,-6.928459034892406443e+00,-4.555415103333156246e+00,-3.884966704088254730e+00,-1.264022171509430414e+00,-3.358521323839793737e-01,4.109219199143243628e-01,-1.409160824241657117e+00,5.063231981813300919e-01,3.113508991965932893e+00,5.258713250163773445e+00,4.943414220727112784e+00,7.143092550122121409e+00,9.583488303599045466e+00,9.424749123621218416e+00,9.194879180530357132e+00,1.043622612987357989e+01,1.053965859578327979e+01,1.113970548739999522e+01,9.467123302499892645e+00,1.076446265844924888e+01,1.134617738207990456e+01,1.240882342431117991e+01,1.164313177536189414e+01,1.233193813232336566e+01,1.102772294610645787e+01,1.051287922626658400e+01,1.086204355781534403e+01,7.882321176806286189e+00,4.908180104262228838e+00,3.132801624664612206e+00,2.072414363730490816e+00,-8.191637811768410771e-01,-1.432553071023675351e+00,-2.828970331775475966e+00,-4.987192999197666232e+00,-8.071595432872307185e+00,-9.154013550820627287e+00,-9.384482366574580681e+00,-1.112014777162731072e+01,-1.118214562824330827e+01,-1.183952244840638990e+01,-1.103041850830681625e+01,-1.072143603012193580e+01,-1.393189229315735211e+01,-1.362403840129382182e+01,-1.366584834319174568e+01,-1.365960540353476205e+01,-1.179680937302198629e+01,-1.159498661770026473e+01,-9.754457109606605059e+00,-7.968787211213462562e+00,-4.464081100418243686e+00,-5.126759449890299081e-01,1.190424391116219560e+00,3.981262930066979955e-01,1.128829524865019973e+00,2.266812445810678422e+00,4.552066695864471768e+00,6.975581985633356297e+00,1.088914183339398178e+01,1.367684764831485467e+01,1.794114018135057620e+01,2.200365309094762623e+01,2.583482114418731612e+01,2.756888443651551768e+01,3.168897970515463669e+01,3.459102767832830239e+01,3.817112196723239492e+01,3.781785500158110835e+01,4.118315288795163553e+01,4.149014755188836290e+01,4.023092119655848364e+01,4.214038478498379448e+01,4.437892920371156436e+01,4.786541289296854984e+01,5.034843789811650794e+01,5.223025423867365191e+01,5.532498376223352921e+01,5.928272153185736215e+01,6.346026583016189448e+01,6.726321679585582558e+01,7.010551701314831519e+01,7.422962790856564652e+01,7.783826371425762147e+01,8.135789237799382079e+01,8.041137840394451075e+01,8.419039610711966759e+01,8.825888411624754326e+01,9.039034937596125019e+01,9.428577412990443918e+01
-3.645871360262918248e+00,-7.446385623340579407e+00,-9.790823595974286420e+00,-1.309945204966384047e+01,-1.803631007529046570e+01,-2.060514326490228143e+01,-2.631599621225925034e+01,-2.896260138534221795e+01,-3.203762739206826637e+01,-3.520462473757269350e+01,-3.736395147519893811e+01,-3.845320551588025637e+01,-4.034136171587960007e+01,-4.192776347639229328e+01,-4.474645015425668504e+01,-4.998382951711778333e+01,-5.237683380459935734e+01,-5.897027049452782421e+01,-6.550463227243180597e+01,-7.171358631114259197e+01,-7.622995671780513760e+01,-8.097078284789007796e+01,-8.443869522195225841e+01,-8.915444810706728163e+01,-9.466871448367706421e+01,-9.988062794088631335e+01,-1.046986616766792935e+02,-1.082323079028655997e+02,-1.121953943351073377e+02,-1.165977941512843898e+02,-1.195237734520230362e+02,-1.234849231464213233e+02,-1.279658022753623356e+02,-1.306211260558611684e+02,-1.343568828363553394e+02,-1.373283786475277282e+02,-1.405951098629037688e+02,-1.442321742518279848e+02,-1.476881651213077475e+02,-1.490987574413734649e+02,-1.520880391656937434e+02,-1.537595840115957628e+02,-1.560841922959073145e+02,-1.576592541005790338e+02,-1.579336148000080300e+02,-1.576824859043553602e+02,-1.577760169668410128e+02,-1.603038000233203491e+02,-1.609228251899373845e+02,-1.613463213548170074e+02,-1.637832676391058726e+02,-1.651746282116354223e+02,-1.691634237733426005e+02,-1.723585237528390621e+02,-1.780673037105635217e+02,-1.815762828505486937e+02,-1.835256833715136224e+02,-1.876125853580082321e+02,-1.900163501141744291e+02,-1.925844262281453041e+02,-1.969819907875905471e+02,-1.999433490847627013e+02,-2.066953922156760655e+02,-2.102249724026488025e+02,-2.127043372664817866e+02,-2.142459127364245717e+02,-2.168497658241980730e+02,-2.186952828181836423e+02,-2.207919426211585971e+02,-2.253663150406874252e+02,-2.273068462045783633e+02,-2.391265259003010897e+02,-2.419601529527751040e+02,-2.477737834957016787e+02,-2.548636280544868953e+02,-2.590806063136668627e+02,-2.642819388455517924e+02,-2.679762886184736885e+02,-2.728001601512688694e+02,-2.830928517370455779e+02,-2.893619724967538218e+02,-2.972734292830862159e+02,-3.044266065876352059e+02,-3.123370946849786378e+02,-3.186544634524199751e+02,-3.286023313453210903e+02,-3.446897762616475802e+02,-3.532414981910498000e+02,-3.657532834977569678e+02,-3.751601019975120153e+02,-3.858413803578322927e+02,-3.953234376913883921e+02,-4.046325801317957485e+02,-4.173294744223248927e+02,-4.275991139475780756e+02,-4.427156274189022156e+02,-4.531392691896502356e+02,-4.625447790323392496e+02,-4.733309458204757902e+02,-4.830122079273693316e+02
-6.847717087277244374e+00,-1.164077910356054701e+01,-1.534475937571494164e+01,-1.835804972125302115e+01,-2.334695498331253560e+01,-2.599266144401559586e+01,-2.903752504736075224e+01,-3.494796129105905180e+01,-4.360084658411390279e+01,-4.838995128525613865e+01,-5.297838720126036094e+01,-5.837907111392371462e+01,-6.273632829979318615e+01,-7.083037505192852734e+01,-7.806166597963529341e+01,-8.430971298450731410e+01,-9.037044536066218825e+01,-9.803687844071355073e+01,-1.053169329624359847e+02,-1.170321750709426567e+02,-1.249586287902618693e+02,-1.326698609600890961e+02,-1.396766209263999770e+02,-1.529731017075336013e+02,-1.618450237459024663e+02,-1.693267882693983211e+02,-1.784145356112698835e+02,-1.853314288027594614e+02,-1.925322624742440496e+02,-2.000965862154875481e+02,-2.070199914576464266e+02,-2.126551871012331674e+02,-2.176108367378226376e+02,-2.223402003409867689e+02,-2.305357660765586161e+02,-2.356378266047282466e+02,-2.399292564752295789e+02,-2.528259297664226608e+02,-2.621788522864843003e+02,-2.693906207367111278e+02,-2.777860472483720855e+02,-2.876356722847002061e+02,-2.944197778040295930e+02,-3.038341192074660739e+02,-3.109408458391314980e+02,-3.205595312234377161e+02,-3.283462867402506618e+02,-3.353966345497339034e+02,-3.418946525669521748e+02,-3.504552445403902539e+02,-3.569719621145145538e+02,-3.679780504743876577e+02,-3.776338044966310008e+02,-3.874254488972493391e+02,-3.963927637011631759e+02,-4.040117112144893099e+02,-4.148819579584488224e+02,-4.218632856397079536e+02,-4.278237258079154230e+02,-4.333901451874927488e+02,-4.375869428546833433e+02,-4.450577149864755597e+02,-4.498226252593557888e+02,-4.589920353125529573e+02,-4.678203307086890845e+02,-4.748655239528756624e+02,-4.806640722956062177e+02,-4.862971745985760776e+02,-4.909527882958534519e+02,-4.956962662426706174e+02,-5.037828611186341732e+02,-5.084221464692299151e+02,-5.134886332498751926e+02,-5.171099342161953700e+02,-5.206022169297845039e+02,-5.230379520560640003e+02,-5.250678217384461277e+02,-5.254874868844973435e+02,-5.304035981450567760e+02,-5.338382309485907626e+02,-5.352550712821002890e+02,-5.380852750692720292e+02,-5.393728557462278559e+02,-5.430907498035654726e+02,-5.480385266953402379e+02,-5.552339510576382509e+02,-5.613855532842703724e+02,-5.693629724712643565e+02,-5.743650482077307515e+02,-5.821221644283172054e+02,-5.877986856479344624e+02,-5.952509707955571230e+02,-6.020679584828973248e+02,-6.081194009340689490e+02,-6.133087605422629167e+02,-6.185838707020031961e+02,-6.252455950898790888e+02,-6.300319074142460067e+02,-6.340815576830193550e+02,-6.378335368162317991e+02
-3.849476694688408696e+00,-7.708444926318009038e+00,-1.365327991256499374e+01,-1.919601529410731189e+01,-2.313467745364123473e+01,-2.672106596298265657e+01,-3.309922026529078920e+01,-3.731296038788352831e+01,-4.180781007389116155e+01,-4.462647947858974362e+01,-5.077723425555340953e+01,-5.597908697386779409e+01,-6.087385906181135908e+01,-6.479334690505822891e+01,-6.876672097636877368e+01,-7.301640573483581420e+01,-7.844792169375952540e+01,-8.286813630938138431e+01,-8.824343045600662094e+01,-9.229907589752319552e+01,-1.020021835792112910e+02,-1.080982329550402739e+02,-1.168292969605057863e+02,-1.247484988704245836e+02,-1.310523550670623933e+02,-1.370664760581152564e+02,-1.434573445060206325e+02,-1.531440277100809340e+02,-1.607189079513910315e+02,-1.692144128055097667e+02,-1.818353512295868200e+02,-1.914432456311713793e+02,-2.006094528134382529e+02,-2.193274657148189419e+02,-2.299271689924684665e+02,-2.408730760687036252e+02,-2.563450419323934284e+02,-2.671921029448287754e+02,-2.800250296703463277e+02,-2.915082300451159085e+02,-3.019407034509122241e+02,-3.139218857560258584e+02,-3.266981066452694904e+02,-3.384328259581971565e+02,-3.509181744875941149e+02,-3.618164905483430402e+02,-3.719743028501861772e+02,-3.852716683137560381e+02,-4.004211658905327909e+02,-4.153634261353301440e+02,-4.283623633540669289e+02,-4.400886570116459779e+02,-4.520213274600931186e+02,-4.635293535716789393e+02,-4.752211044604676431e+02,-4.855692347742824495e+02,-4.969762776582381889e+02,-5.088375163635770946e+02,-5.203900144183793373e+02,-5.304241464405888564e+02,-5.418721571210030561e+02,-5.509557331493579113e+02,-5.629886264119589896e+02,-5.775247649179312930e+02,-5.889105973298751451e+02,-5.999089732009075533e+02,-6.125582210499268285e+02,-6.248313934930179130e+02,-6.379313663413665836e+02,-6.546307502476315676e+02,-6.678620565155356417e+02,-6.815818421898579800e+02,-6.958803816166968090e+02,-7.209975864939486883e+02,-7.393742121902247391e+02,-7.563853601306360588e+02,-7.734824950213003376e+02,-7.894820670262270141e+02,-8.068666174976581260e+02,-8.237777449638431335e+02,-8.392473975309450225e+02,-8.553710658761899595e+02,-8.712942892449318606e+02,-8.864394769428818108e+02,-9.023334505341300655e+02,-9.169056640859242862e+02,-9.303323408635262695e+02,-9.466783794452014718e+02,-9.627236875951830370e+02,-9.771886813778626220e+02,-9.931411373446662765e+02,-1.007074620039612000e+03,-1.021523387727366980e+03,-1.034613388009400069e+03,-1.048147496569583836e+03,-1.059452451256273207e+03,-1.069046862499578992e+03,-1.077191315390527961e+03,-1.086158839919922912e+03,-1.095772560722705066e+03
-2.590615280618810523e+00,-5.609997138861009702e+00,-8.148179015461170849e+00,-1.035049952947837504e+01,-1.123492926694938809e+01,-1.312254005685103309e+01,-1.378703895957636227e+01,-1.586166043223179223e+01,-1.647918414717715407e+01,-1.912558776942176308e+01,-2.037790331975777391e+01,-2.350917121677309041e+01,-2.508778717557306237e+01,-2.650825140007740544e+01,-2.960213978935863466e+01,-3.537035380434130616e+01,-4.233864847236635853e+01,-5.636611453716827924e+01,-6.373354597016408718e+01,-7.111658852172863021e+01,-7.915878474709009538e+01,-8.465651688970160649e+01,-9.006927603696807694e+01,-9.674307824465553551e+01,-1.014458715347804514e+02,-1.064817365541605341e+02,-1.144040140786411826e+02,-1.198499678984210846e+02,-1.279101620907977122e+02,-1.364181641480420808e+02,-1.431299158332365948e+02,-1.493693077166329601e+02,-1.561279620847783747e+02,-1.636313158855181200e+02,-1.692071040335235921e+02,-1.772138429107022830e+02,-1.830217225974247697e+02,-1.882177843855497485e+02,-1.915950524743414576e+02,-1.964767255411608744e+02,-2.011008455776936614e+02,-2.044732722326032501e+02,-2.075057319470945458e+02,-2.147050974499816505e+02,-2.219719801271433255e+02,-2.313866646071706725e+02,-2.370066550122720912e+02,-2.423473339407144636e+02,-2.470238490095202621e+02,-2.545602927008461904e+02,-2.594756840817852890e+02,-2.652278615510692248e+02,-2.711442213858404102e+02,-2.766071531927205456e+02,-2.803423489882309241e+02,-2.837332949621552984e+02,-2.884561349704666782e+02,-2.933771252184009768e+02,-2.973557427285639960e+02,-3.010555473193636544e+02,-3.040785795743538529e+02,-3.062708091376647417e+02,-3.100376424119316994e+02,-3.146436862120812066e+02,-3.181222698870111003e+02,-3.230280109259019241e+02,-3.261009019461165508e+02,-3.291596981895626755e+02,-3.331630663946748427e+02,-3.351273489451583600e+02,-3.368371838469855675e+02,-3.373736456735321667e+02,-3.388593237231209514e+02,-3.436438164091663339e+02,-3.454817034171773571e+02,-3.462523079585175765e+02,-3.468916771808326303e+02,-3.476471271104593370e+02,-3.500352096207853378e+02,-3.556397996823650942e+02,-3.571197052449541047e+02,-3.579345854517908947e+02,-3.599438943019195563e+02,-3.602783393049397773e+02,-3.597461909605383994e+02,-3.714982611459440136e+02,-3.762014050596105790e+02,-3.797550983745368853e+02,-3.820697119043445014e+02,-3.834572680984874182e+02,-3.896476298498459414e+02,-3.922066282862530215e+02,-3.939090846868231210e+02,-3.992627484335721419e+02,-4.014200493132692031e+02,-4.023520700112508734e+02,-4.043887425539956553e+02,-4.050262591166256811e+02,-4.070198021203826215e+02,-4.080879021452316806e+02
-3.600526416607256142e+00,-9.006112377111199052e+00,-1.204590998474347607e+01,-1.483601416134759532e+01,-1.653861532200370732e+01,-1.780812007219650184e+01,-2.184355040131793402e+01,-2.260871053919037976e+01,-2.417601082912979393e+01,-2.659465879344667982e+01,-2.829006065706852269e+01,-2.880513423051948507e+01,-2.834730118934903231e+01,-2.911054636413281926e+01,-2.881238003986970497e+01,-2.863524988552595119e+01,-2.790132454349148361e+01,-3.000392376788283499e+01,-3.052100638490792761e+01,-3.092847256700688874e+01,-3.070124152663655792e+01,-2.931524370548648406e+01,-3.177279284961839423e+01,-3.037862144469856673e+01,-3.146442319248142638e+01,-3.156634697046212068e+01,-3.030794747512300447e+01,-3.209270362772748086e+01,-3.096841322295926702e+01,-3.561018438863105473e+01,-3.790847803012426454e+01,-4.055807098782721454e+01,-4.315433167983862006e+01,-4.688586756612156847e+01,-4.826281672412629575e+01,-4.909986390958691516e+01,-5.333824581533996678e+01,-5.822271453229561189e+01,-6.197371457266190475e+01,-7.626747061146802764e+01,-8.356382026325849210e+01,-8.996755626046333987e+01,-9.681105208323806721e+01,-1.089164290169206595e+02,-1.174644326738591786e+02,-1.269319951641399769e+02,-1.371851644666136281e+02,-1.476680484895688892e+02,-1.590431595695092142e+02,-1.683541108833972828e+02,-1.769614755507719792e+02,-1.847159496833832293e+02,-1.930969902725905740e+02,-2.005471985078667672e+02,-2.095119584406408251e+02,-2.184225599197723966e+02,-2.268356459176593489e+02,-2.364046070397383517e+02,-2.484909442833207436e+02,-2.580370329132549045e+02,-2.703670840737933645e+02,-2.796646921102931742e+02,-2.910434471183255027e+02,-3.024247883438640088e+02,-3.128767983378618283e+02,-3.225318774826221215e+02,-3.305724559542095449e+02,-3.383071006594358323e+02,-3.471305897433221048e+02,-3.544610125799866864e+02,-3.620057580969758533e+02,-3.681469474529995409e+02,-3.755648310455458727e+02,-3.819750494535065855e+02,-3.921766528018522990e+02,-3.999110063646945719e+02,-4.075507368714062295e+02,-4.147096821269910265e+02,-4.205521315540706837e+02,-4.255340932869771677e+02,-4.302110957324549076e+02,-4.366985993007535853e+02,-4.507120139984788239e+02,-4.578005351226556741e+02,-4.665029694682061745e+02,-4.769387280455904943e+02,-4.850510771704585977e+02,-4.927075614290559429e+02,-5.036886039344324217e+02,-5.128576422677708706e+02,-5.210886708540472227e+02,-5.282770072962413224e+02,-5.342129745981591213e+02,-5.399147003755263086e+02,-5.466474098445562504e+02,-5.525242424594857766e+02,-5.574634775413444459e+02,-5.616265919188928137e+02,-5.643053102249939457e+02,-5.671773583084822121e+02
-2.352939834214887505e+00,-5.893234051543272400e+00,-1.064615550494146312e+01,-1.342260025019990621e+01,-1.735398035618444368e+01,-1.954331066016879603e+01,-2.171965720019538537e+01,-2.348199759086596572e+01,-2.433851657288692749e+01,-2.436568856806210803e+01,-2.414070220445238490e+01,-2.515168378681628170e+01,-2.882838149468920363e+01,-2.855626981064083125e+01,-3.091449276252659217e+01,-3.417519137077326974e+01,-3.432360862287838188e+01,-3.488001929659881739e+01,-3.463508454731443464e+01,-3.805771963874247632e+01,-3.866474301036726047e+01,-4.124379873675039221e+01,-4.320509054689861728e+01,-4.482773466159549258e+01,-4.778938411433434652e+01,-4.995991954483216091e+01,-5.217591400898488985e+01,-5.404431002261784300e+01,-5.794619054177474027e+01,-6.373138692527636806e+01,-6.634649617429569446e+01,-6.996933233123250773e+01,-7.244577112989537682e+01,-7.534929784544998199e+01,-7.688294467943934762e+01,-7.819324584153709168e+01,-8.278768413342524468e+01,-8.995140190546220538e+01,-9.630593738896413925e+01,-1.008737487492385867e+02,-1.059475832299438736e+02,-1.117626728205915754e+02,-1.166235576176449342e+02,-1.218287874486394031e+02,-1.298417329827586855e+02,-1.345955517566838751e+02,-1.403043614887164665e+02,-1.459325852994989532e+02,-1.502015103034830190e+02,-1.584888773144334664e+02,-1.627071063053630269e+02,-1.663921985017134091e+02,-1.712369506027199009e+02,-1.756386595885387578e+02,-1.783722555313009082e+02,-1.839045842357389517e+02,-1.879816172405923567e+02,-1.906278464246331907e+02,-1.935743642825023585e+02,-1.954328534702554236e+02,-1.979740415504289217e+02,-1.993725946590882927e+02,-2.026688956314686720e+02,-2.058280151411687768e+02,-2.069217534604400441e+02,-2.091380120277233630e+02,-2.104245854531691009e+02,-2.132395176481066983e+02,-2.169643343931111019e+02,-2.236991793551522960e+02,-2.277075702808726305e+02,-2.314220030337601770e+02,-2.360996312433893820e+02,-2.401058590173531968e+02,-2.448585231359111276e+02,-2.492570425564557866e+02,-2.533110123910918503e+02,-2.581955138313071529e+02,-2.621383491008608075e+02,-2.645441730633263546e+02,-2.697483708333924710e+02,-2.749716779560914119e+02,-2.780108089291621809e+02,-2.804337440491046323e+02,-2.847889899200998798e+02,-2.868744584691496584e+02,-2.948837939558296171e+02,-3.006008453971030008e+02,-3.078283926368945345e+02,-3.159556991524337946e+02,-3.256284588236296713e+02,-3.316254784086015093e+02,-3.371712628627617505e+02,-3.427038636558453959e+02,-3.468891246411975544e+02,-3.501597903223030244e+02,-3.527085081702439879e+02,-3.545913850980732036e+02,-3.554343220122408411e+02,-3.567266942063820352e+02
-1.452563294491803880e+00,-3.105709790463789144e+00,-4.378243866829434339e+00,-5.171153877013756173e+00,-5.355025238191089443e+00,-6.488878871818743121e+00,-6.516419472035106963e+00,-5.793084226705474293e+00,-4.896651989343733469e+00,-5.104007861945667024e+00,-5.525510709945916865e+00,-6.153928588597658234e+00,-5.060591306389375710e+00,-2.803834677622995208e+00,-4.399753816163647357e-01,1.302998628999145758e+00,3.405539641561339259e+00,4.292776929336413971e+00,7.811136424259002453e+00,9.766154169144620312e+00,1.328769869518846214e+01,1.679248705023694299e+01,1.730435908350535712e+01,1.930715099441359683e+01,2.265327754075569899e+01,2.583073545865934761e+01,2.730341594528585958e+01,3.001097807912476867e+01,3.351169432000650517e+01,3.600576873437816516e+01,4.049512937714626304e+01,4.544437278400556579e+01,4.942565644263756752e+01,5.129215006260234588e+01,5.191879332728879604e+01,5.516848149346331809e+01,5.787916565967290694e+01,6.201710858170768148e+01,6.627423553637923703e+01,6.819005250554610598e+01,6.656409228713231130e+01,6.982148454919610003e+01,7.171619332932857560e+01,7.446001228392159987e+01,7.801289647482911960e+01,8.161917912594883262e+01,8.665850563851489596e+01,8.965263277901019023e+01,9.436668193306991270e+01,9.870328514864951330e+01,1.040500209367022677e+02,1.063507893681488667e+02,1.110581197632750303e+02,1.154253510276221988e+02,1.216371720374461773e+02,1.271731437371294788e+02,1.335513102620417101e+02,1.407100397734258195e+02,1.476490176253682591e+02,1.548172893018753200e+02,1.605433687305702506e+02,1.666168822778982985e+02,1.744956702305582610e+02,1.810446101368714551e+02,1.891865113517779662e+02,1.973149069152566426e+02,2.066388381504065705e+02,2.157478616407853735e+02,2.238516853381796352e+02,2.338388102214949811e+02,2.426089401667210268e+02,2.501409632151137146e+02,2.584663532011284701e+02,2.676724690252432879e+02,2.715873562246895858e+02,2.798626606841526723e+02,2.873798910397913460e+02,2.926864800176008998e+02,2.991094325891847916e+02,3.048160944356550885e+02,3.125872888845211719e+02,3.166789811516261466e+02,3.240888839053295101e+02,3.322550320492748597e+02,3.387073886591927021e+02,3.469818906393600173e+02,3.554094754701406487e+02,3.624415337751880202e+02,3.707783638981972558e+02,3.783429818865439529e+02,3.860148061788524956e+02,3.951650954085734497e+02,4.042151581569619339e+02,4.090815525891970310e+02,4.180065213078210604e+02,4.227977954985058773e+02,4.315243021942635551e+02,4.398774020801150186e+02,4.492057283752251351e+02,4.543166828259439285e+02
-2.733062875611028453e+00,-5.306374581658733547e+00,-6.242132563416056712e+00,-1.584558325956987979e+01,-2.204753548732166735e+01,-2.934830808091254539e+01,-3.886877063943826727e+01,-4.663099164507318761e+01,-5.276688403151456441e+01,-6.451525930618684868e+01,-7.162993137429320711e+01,-7.873752388105221200e+01,-8.527179373061937895e+01,-9.234814502988994889e+01,-1.010923782923663907e+02,-1.088529656554325982e+02,-1.172753183963481831e+02,-1.257396002906841090e+02,-1.340386331594523597e+02,-1.405552513190270076e+02,-1.469657473457778849e+02,-1.523766382323231312e+02,-1.575400320480620167e+02,-1.668551015381608806e+02,-1.735941944872818397e+02,-1.794027482559972100e+02,-1.865966169760168896e+02,-1.937896956269722750e+02,-2.011708681924654059e+02,-2.089674076369380487e+02,-2.201984223871864970e+02,-2.296879552208942812e+02,-2.399935637921852845e+02,-2.480565733642949056e+02,-2.562926799715083916e+02,-2.639251189673595377e+02,-2.703872885690670387e+02,-2.765415655739435579e+02,-2.828825669109836554e+02,-2.885447090424610792e+02,-2.954433397077716563e+02,-3.019956299805814410e+02,-3.086405093220781168e+02,-3.137365417090625215e+02,-3.195185262280308507e+02,-3.246060871736817717e+02,-3.290364959029676584e+02,-3.330569627576196012e+02,-3.366831706150165928e+02,-3.438224045753257201e+02,-3.518505033294547957e+02,-3.589261115731979999e+02,-3.644379539456383554e+02,-3.685626770521583921e+02,-3.733808681589476919e+02,-3.775534096650886795e+02,-3.850751762967379364e+02,-3.900231799503878847e+02,-3.975408432393540465e+02,-4.036286613606333731e+02,-4.097201672533070109e+02,-4.154751555610579885e+02,-4.206348000949910784e+02,-4.255285052124666549e+02,-4.300576931566980647e+02,-4.332006814559970280e+02,-4.392376718285774473e+02,-4.472498856601236525e+02,-4.532214143612825410e+02,-4.597491919754677951e+02,-4.677967083621209099e+02,-4.742676840519529264e+02,-4.815794405068476181e+02,-4.877538451305345575e+02,-4.922086070817835548e+02,-4.998030631468113825e+02,-5.055924382036076281e+02,-5.134154391280737855e+02,-5.194778428454142158e+02,-5.272126823224457439e+02,-5.338610082286987790e+02,-5.401679449564452398e+02,-5.456477964417961175e+02,-5.508721524574475552e+02,-5.545045770693811846e+02,-5.598862592135080831e+02,-5.638757903265378673e+02,-5.685795434813760494e+02,-5.732427290688488029e+02,-5.806965979049537054e+02,-5.875518345276364016e+02,-5.935035430850296052e+02,-6.006426616060788319e+02,-6.056552482830976487e+02,-6.109060053016014535e+02,-6.176161426323914156e+02,-6.240673511132921476e+02,-6.313979298053328648e+02,-6.363634677238001132e+02,-6.468492045640158494e+02
-2.915781156210238034e+00,-4.600983745245679657e+00,-6.995278408898201405e+00,-9.343379199096645493e+00,-1.045283770932054068e+01,-1.180849888792912949e+01,-1.351726627107438361e+01,-1.351346039817625844e+01,-1.318391776022842699e+01,-1.224615839620408941e+01,-1.008918515349067668e+01,-8.601015314267939971e+00,-8.508738560460290756e+00,-6.716813529936313643e+00,-4.029286477273037015e+00,-3.476933210580968492e+00,-1.901929841436822421e-01,4.008418054337232306e+00,8.123759133129182075e+00,1.390536309432079598e+01,1.872459724786348545e+01,2.321369813061743770e+01,2.235676374815290046e+01,2.597762799505122189e+01,2.869784650611733667e+01,3.179315163526753807e+01,3.053611946389003151e+01,3.039793564982613461e+01,3.288928605984867204e+01,3.594426823148702255e+01,3.671321500767309942e+01,3.868073348657741661e+01,3.949596365615488480e+01,4.032409873932383704e+01,4.256458467204402041e+01,4.544073026339603416e+01,4.570625689522533719e+01,4.571711653844066348e+01,4.674428744170618444e+01,4.497728550222252153e+01,4.387768794884770074e+01,4.360668683268255563e+01,4.317243761406776059e+01,4.152161544473563026e+01,4.143420162654496153e+01,4.151914456783919150e+01,4.129827577085163881e+01,3.816058773073132215e+01,3.760700832894973900e+01,3.214692248375116179e+01,2.704281235421391827e+01,2.493837207658071620e+01,2.237123953827664735e+01,2.108779563570691806e+01,1.903859461328103109e+01,1.844369068371236153e+01,5.284095366530799254e+00,2.687512932254264353e+00,-6.784279450308177140e-01,-1.020637733856460194e+01,-1.793707540675356427e+01,-2.755878380853334519e+01,-3.324117112980964350e+01,-3.909028955915712800e+01,-4.456206009313932981e+01,-4.823658202370140913e+01,-5.213615951610690047e+01,-6.885732688205217755e+01,-7.782207172074342338e+01,-8.609371806652066539e+01,-9.248783301753550745e+01,-1.005371822218870363e+02,-1.097841035525223390e+02,-1.191299008199898566e+02,-1.276975075557572694e+02,-1.357054223842609133e+02,-1.442503825219641271e+02,-1.530646698578428015e+02,-1.634362925768009802e+02,-1.713677361834694750e+02,-1.789196004227792400e+02,-1.862025310115244281e+02,-1.937103457664387918e+02,-2.010722019416416799e+02,-2.066879752610284413e+02,-2.114972797178108692e+02,-2.176317573861560959e+02,-2.239314021747315167e+02,-2.282563238554789393e+02,-2.336096105027389740e+02,-2.389875386529680270e+02,-2.437956191658856255e+02,-2.478859625828019944e+02,-2.516138573639578340e+02,-2.552485251672393929e+02,-2.590515867847894924e+02,-2.621556121746696135e+02,-2.672838749634152009e+02,-2.700821761647014227e+02,-2.735668539592504658e+02
